ENDF-6 File: ../../data/evaluated/endfb71/neutrons/n-092_U_238.endf
Resonance Formalism: SLBW
Contributing s-wave Resonances:          64
Contributing p-wave Resonances:          64
Contributing d-wave Resonances:          64
Contributing f-wave Resonances:          64
Model Competitive Reaction Resonance Structure: T
Parameter Energy Dependence: Neutron
Faddeeva Evaluation: QUICKW
Target Relative Tolerance on Average Partial Cross Sections:  1.0000000000000000E-03
Energies:          32
Temperatures:           5
Bands:          16
                  E [eV]  2.0000000000000000E+04
                   T [K]  2.9360000000000002E+02
           Min Total [b]           Max Total [b]             Probability               Total [b]             Elastic [b]             Capture [b]             Fission [b]         Competitive [b]
  5.4551686768222751E-02                          6.2500000000000000E-02  7.2748877610334146E+00  7.0172449021411722E+00  2.5764285889222377E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  9.3888791054078489E+00  9.1448975855684118E+00  2.4398151983953700E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.0156336578225421E+01  9.9175863960419743E+00  2.3875018218344388E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.0658746975866158E+01  1.0409240571351647E+01  2.4950640451458536E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.1070616426197876E+01  1.0797283209884132E+01  2.7333321631375213E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.1446343596515504E+01  1.1136696700820922E+01  3.0964689569459353E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.1821884959793495E+01  1.1469096327860036E+01  3.5278863193348015E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.2231584200816796E+01  1.1824096512422074E+01  4.0748768839470717E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.2697819937743828E+01  1.2220553574840444E+01  4.7726636290333335E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.3246621641095313E+01  1.2692364981617478E+01  5.5425665947779612E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.3930223185274031E+01  1.3291872911037384E+01  6.3835027423662671E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.4826852014120634E+01  1.4095310499033131E+01  7.3154151508741405E-01  0.0000000000000000E+00  0.0000000000000000E+00
                                                  6.2500000000000000E-02  1.6053648507227585E+01  1.5228458819415588E+01  8.2518968781202418E-01  0.0000000000000000E+00  0.0000000000000000E+00
